mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.9557417869567875,0.8313998638842514,0.2143861770629883,0.1118148061909255,,5,1.0,1,5,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9986666666666667,1.0,0.965,0.9937931034482759,0.9562068965517242,0.9827333333333333,0.018398099702545828,563
11.250178003311158,0.7872617388914247,0.6266467094421386,0.5989246502730138,,5,1.0,1,5,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9986666666666667,1.0,0.9690000000000001,0.9944827586206897,0.9551724137931036,0.9834643678160921,0.01808642892748377,484
2.809461784362793,0.1823387629854587,0.0527491569519043,0.016155404177477913,,5,1.0,1,10,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9986666666666666,1.0,0.966,0.9917241379310345,0.9472413793103449,0.9807264367816092,0.020747956680939404,645
7.2772620677947994,0.8337178307381535,0.15190672874450684,0.02158576141217484,,5,1.0,1,10,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9986666666666668,1.0,0.9643333333333333,0.9917241379310344,0.953103448275862,0.9815655172413793,0.01919642973367062,640
11.865275716781616,0.4010378617571733,0.49143342971801757,0.22682817596173005,,5,1.0,1,10,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",0.9986666666666667,1.0,0.9683333333333334,0.9917241379310344,0.9531034482758621,0.9823655172413794,0.018533521529026185,606
2.6308916568756104,0.31621441066216033,0.08277392387390137,0.0367015277435325,,5,1.0,2,2,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,1.0,0.9770000000000001,0.9951724137931034,0.9496551724137932,0.984232183908046,0.01920537204099901,422
6.262112665176391,0.967501021721619,0.16520166397094727,0.14511683601794897,,5,1.0,2,2,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.9986666666666667,1.0,0.9763333333333333,0.9951724137931035,0.956551724137931,0.9853448275862069,0.016727682209262257,213
8.780639791488648,0.5687701735451838,0.13715319633483886,0.02299115472246316,,5,1.0,2,2,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9993333333333333,1.0,0.9763333333333334,0.9958620689655172,0.9551724137931036,0.9853402298850575,0.017393367786737633,214
2.0834811687469483,0.15615076438129624,0.03026108741760254,0.007673123773787614,,5,1.0,2,5,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9986666666666666,1.0,0.9763333333333334,0.9944827586206897,0.9489655172413793,0.9836896551724138,0.019322062673496173,466
5.524840927124023,0.6598038868325208,0.06946992874145508,0.014165204631025956,,5,1.0,2,5,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.9986666666666668,1.0,0.9763333333333333,0.9951724137931035,0.9551724137931035,0.9850689655172413,0.017204813332227807,256
7.6464605808258055,0.6023872386494435,0.09107880592346192,0.012196487899341477,,5,1.0,2,5,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.9986666666666667,1.0,0.9763333333333334,0.9944827586206897,0.9537931034482758,0.9846551724137932,0.01760731360552268,326
1.7515016078948975,0.037632359580873014,0.029430866241455078,0.009619293297578178,,5,1.0,2,10,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9986666666666666,0.9993333333333333,0.9756666666666667,0.9917241379310345,0.9475862068965517,0.9825954022988505,0.01947012495139503,591
4.4681541442871096,0.2212720396320842,0.06599187850952148,0.01615535704165395,,5,1.0,2,10,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9986666666666668,0.9993333333333333,0.9743333333333333,0.9910344827586207,0.953793103448276,0.983432183908046,0.017343558677867424,485
7.120391702651977,0.2743735204366154,0.10213260650634766,0.021631645928310853,,5,1.0,2,10,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9986666666666668,0.9993333333333333,0.9743333333333334,0.9910344827586207,0.953103448275862,0.9832942528735632,0.01757985851910058,494
1.6970981121063233,0.07908426987172569,0.02433156967163086,0.0015127065622889426,,5,1.0,4,2,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,0.9986666666666666,0.9743333333333333,0.9944827586206896,0.9455172413793103,0.9824666666666666,0.020604475486985928,603
4.611507511138916,0.2909729721494767,0.06020917892456055,0.007804085645654848,,5,1.0,4,2,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",1.0,0.9986666666666666,0.9726666666666667,0.9944827586206896,0.9489655172413792,0.9829563218390804,0.019654070547860503,530
6.83267560005188,0.3437503476217166,0.08370647430419922,0.0026410549837625513,,5,1.0,4,2,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",1.0,0.9986666666666666,0.9720000000000001,0.9944827586206896,0.9482758620689654,0.9826850574712644,0.019962805419364002,567
1.6392509460449218,0.062169179345968106,0.024902153015136718,0.0024306268434188963,,5,1.0,4,5,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9993333333333333,0.9986666666666666,0.9743333333333333,0.9944827586206896,0.9455172413793103,0.9824666666666666,0.020604475486985928,603
4.0750809669494625,0.21438654628167003,0.05447511672973633,0.005622835237677816,,5,1.0,4,5,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",1.0,0.9986666666666666,0.9726666666666667,0.9944827586206896,0.9489655172413792,0.9829563218390804,0.019654070547860503,530
6.928836822509766,0.37484060787446394,0.09112839698791504,0.019782580719112083,,5,1.0,4,5,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",1.0,0.9986666666666666,0.9720000000000001,0.9944827586206896,0.9482758620689654,0.9826850574712644,0.019962805419364002,567
1.6904617309570313,0.10667460949612374,0.03326373100280762,0.012096274881826673,,5,1.0,4,10,200,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9993333333333333,0.9986666666666666,0.9736666666666667,0.993103448275862,0.9441379310344828,0.9817816091954024,0.020996433144290578,636
4.2438901424407955,0.3479405649933446,0.06647324562072754,0.014181522417541252,,5,1.0,4,10,500,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",1.0,0.9986666666666666,0.972,0.9937931034482759,0.9489655172413793,0.9826850574712644,0.019645791402508793,567
6.51941065788269,0.21742967652039913,0.09502582550048828,0.011419394112018512,,5,1.0,4,10,800,"{'class_weight': None, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",1.0,0.9986666666666666,0.9713333333333334,0.9944827586206896,0.9482758620689654,0.9825517241379309,0.020035819423759635,595
0.8610699653625489,0.03515173625341527,0.02822418212890625,0.004160256534568036,,10,sqrt,1,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,1.0,0.9806666666666667,0.996551724137931,0.9510344827586207,0.9855172413793104,0.018627845935765955,189
2.1311137199401857,0.08364826368924572,0.05783624649047851,0.005939197913165148,,10,sqrt,1,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.9993333333333333,1.0,0.9833333333333333,0.996551724137931,0.9589655172413792,0.9876367816091955,0.015554393328041096,31
3.4340704441070558,0.041735292300934555,0.09317889213562011,0.008929720666391857,,10,sqrt,1,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9993333333333333,1.0,0.9826666666666667,0.9965517241379311,0.96,0.9877103448275862,0.015215790311552232,27
0.8507322788238525,0.021195533212178163,0.02575960159301758,0.003208500662499235,,10,sqrt,1,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9993333333333333,1.0,0.9813333333333332,0.9951724137931034,0.95,0.985167816091954,0.018826715486581394,243
2.2603631019592285,0.14313702042887388,0.0614102840423584,0.013027874552540456,,10,sqrt,1,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9993333333333333,1.0,0.9826666666666667,0.996551724137931,0.9593103448275861,0.9875724137931036,0.015467404686698619,34
3.5196517944335937,0.06971659339494277,0.09147114753723144,0.012654160033302669,,10,sqrt,1,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",1.0,1.0,0.9826666666666667,0.9958620689655172,0.9620689655172414,0.988119540229885,0.014495541886222832,14
0.8885917663574219,0.055997475043022056,0.028885269165039064,0.0043187933733751195,,10,sqrt,1,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9993333333333333,1.0,0.976,0.9931034482758622,0.9551724137931035,0.98472183908046,0.01712546845985863,315
2.1555904865264894,0.06325176480412431,0.05816793441772461,0.003716771306444734,,10,sqrt,1,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9993333333333333,1.0,0.9786666666666666,0.9951724137931034,0.9586206896551724,0.9863586206896551,0.015878742527735672,102
3.397531604766846,0.055346832608647895,0.08459744453430176,0.001308634120959844,,10,sqrt,1,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",0.9993333333333333,1.0,0.9806666666666667,0.9944827586206896,0.9593103448275863,0.986758620689655,0.0153859649194166,83
0.8468562602996826,0.017596416147056503,0.030850315093994142,0.0025818405134571147,,10,sqrt,2,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,1.0,0.9806666666666667,0.9958620689655172,0.9537931034482758,0.9859310344827585,0.017531360647613514,134
2.113041543960571,0.0413157613344543,0.057343244552612305,0.004348837439690361,,10,sqrt,2,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",1.0,1.0,0.982,0.9951724137931034,0.9579310344827587,0.9870206896551725,0.015967410329412297,65
3.3481124877929687,0.09775045426079074,0.08974266052246094,0.003642385028947294,,10,sqrt,2,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9993333333333333,1.0,0.9806666666666667,0.9951724137931034,0.9613793103448276,0.9873103448275863,0.014723781703587827,48
0.8546520709991455,0.013231687956134362,0.02803950309753418,0.00213983100037923,,10,sqrt,2,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9993333333333333,1.0,0.982,0.9958620689655172,0.9544827586206897,0.9863356321839081,0.017203554524607596,109
2.120541143417358,0.021391667562080708,0.05463433265686035,0.004989321974137453,,10,sqrt,2,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",1.0,1.0,0.9806666666666666,0.9958620689655172,0.9579310344827586,0.9868919540229883,0.01613439657401244,74
3.390252923965454,0.15635380953904088,0.09211640357971192,0.009353755392353887,,10,sqrt,2,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",1.0,1.0,0.9806666666666666,0.9951724137931034,0.9613793103448276,0.9874436781609195,0.014834655002197338,45
0.885809850692749,0.03501434139925213,0.027779197692871092,0.0026743780795704985,,10,sqrt,2,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9993333333333333,0.9993333333333333,0.9806666666666667,0.9944827586206897,0.9544827586206897,0.9856597701149425,0.01702183842071804,159
2.1149131774902346,0.07455959734716515,0.05317621231079102,0.0027107211466798845,,10,sqrt,2,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9993333333333333,0.9993333333333333,0.9773333333333333,0.9937931034482759,0.9586206896551724,0.9856827586206898,0.01575133361031276,148
3.3800748348236085,0.11977603786018792,0.08500699996948242,0.004894456343187063,,10,sqrt,2,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9993333333333333,0.9993333333333333,0.9786666666666667,0.993103448275862,0.9586206896551724,0.9858114942528736,0.01555147114337458,139
0.8598670959472656,0.030403439912237387,0.02823925018310547,0.0030167942985852834,,10,sqrt,4,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,0.9986666666666666,0.976,0.9924137931034482,0.9479310344827584,0.9828689655172413,0.019388595694829838,544
2.069802474975586,0.038643069757369926,0.057878971099853516,0.003741897189875603,,10,sqrt,4,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.9993333333333333,0.9986666666666666,0.9766666666666667,0.9924137931034482,0.9579310344827586,0.9850022988505746,0.015807339197963916,257
3.257376718521118,0.08110068558864932,0.09094600677490235,0.0029090558506912273,,10,sqrt,4,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",0.9993333333333333,0.9986666666666666,0.978,0.9924137931034482,0.9593103448275861,0.9855448275862069,0.01519645187395417,173
0.8289041996002198,0.018726544897621683,0.025156021118164062,0.0020169353410478667,,10,sqrt,4,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9993333333333333,0.9986666666666666,0.976,0.9924137931034482,0.9479310344827584,0.9828689655172413,0.019388595694829838,544
2.0744375705718996,0.06217960807138426,0.05354290008544922,0.0029679944026251284,,10,sqrt,4,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.9993333333333333,0.9986666666666666,0.9766666666666667,0.9924137931034482,0.9579310344827586,0.9850022988505746,0.015807339197963916,257
3.2716018199920653,0.05695300306689735,0.08084020614624024,0.004443017410382887,,10,sqrt,4,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",0.9993333333333333,0.9986666666666666,0.978,0.9924137931034482,0.9593103448275861,0.9855448275862069,0.01519645187395417,173
0.8206837177276611,0.017190243092684687,0.026741552352905273,0.0022816807169411812,,10,sqrt,4,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9993333333333333,0.998,0.976,0.9924137931034482,0.9482758620689653,0.9828045977011494,0.019157098544058535,560
2.0999541759490965,0.08900007794198234,0.06381702423095703,0.010160323300342904,,10,sqrt,4,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.9993333333333333,0.9986666666666666,0.976,0.9924137931034482,0.9579310344827586,0.9848689655172412,0.01587973295996,286
3.4156975746154785,0.17317274563428467,0.08171653747558594,0.008703105028921103,,10,sqrt,4,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",0.9993333333333333,0.9986666666666666,0.9766666666666667,0.9924137931034482,0.9593103448275861,0.9852781609195402,0.015337552022660803,217
1.334148359298706,0.05034622546745997,0.025501060485839843,0.0037910537170026256,,10,0.5,1,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9986666666666667,1.0,0.9766666666666667,0.9972413793103447,0.9486206896551724,0.98423908045977,0.019756684023761267,419
3.138616514205933,0.15854462687944734,0.054544258117675784,0.0033676719628258195,,10,0.5,1,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.9993333333333334,1.0,0.978,0.9979310344827587,0.950344827586207,0.9851218390804597,0.019222709738540115,249
5.014570713043213,0.18739916985705504,0.09413552284240723,0.0020547510153028714,,10,0.5,1,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9986666666666667,1.0,0.979,0.9979310344827585,0.9493103448275862,0.9849816091954023,0.019435736290603453,266
1.237488603591919,0.05463970675891743,0.028719615936279298,0.001960270571249667,,10,0.5,1,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9986666666666667,1.0,0.9786666666666667,0.9972413793103447,0.950344827586207,0.984983908045977,0.018987995874148622,263
3.1091782569885256,0.1253305819372962,0.0544435977935791,0.008611794335786342,,10,0.5,1,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9993333333333333,1.0,0.9786666666666667,0.996551724137931,0.950344827586207,0.9849793103448278,0.018999877477683787,269
4.910437393188476,0.18331275286486756,0.09104971885681153,0.013079218724913282,,10,0.5,1,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9993333333333333,1.0,0.9806666666666667,0.9965517241379309,0.950344827586207,0.9853793103448275,0.018883464439145334,207
1.2372064113616943,0.059309961040807664,0.030927515029907225,0.005259850314005452,,10,0.5,1,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9986666666666667,1.0,0.977,0.9937931034482759,0.946896551724138,0.9832712643678161,0.019950070586898884,498
3.289177942276001,0.1976358233901055,0.060644102096557614,0.01617092356586567,,10,0.5,1,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9993333333333333,1.0,0.9766666666666667,0.9944827586206897,0.9444827586206896,0.9829931034482758,0.021030075035956674,527
5.084805011749268,0.37693365284973895,0.08626675605773926,0.011244542550242716,,10,0.5,1,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",0.9993333333333333,1.0,0.9766666666666667,0.9958620689655172,0.9475862068965517,0.9838896551724137,0.02005742265251165,450
1.1900504112243653,0.0571537372387541,0.02946624755859375,0.008502169344621969,,10,0.5,2,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9993333333333333,1.0,0.9686666666666668,0.9972413793103448,0.9500000000000001,0.983048275862069,0.02026340274528954,523
3.1355722904205323,0.12434705721449267,0.05396699905395508,0.005063445835174189,,10,0.5,2,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.9993333333333333,1.0,0.9786666666666667,0.9972413793103447,0.9496551724137932,0.9849793103448276,0.01933732980411113,272
4.8014038562774655,0.21928297431121868,0.08321075439453125,0.007503607417611263,,10,0.5,2,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9993333333333333,1.0,0.9786666666666667,0.9951724137931034,0.9486206896551725,0.9843586206896553,0.019470135808464472,403
1.2148454189300537,0.036171160344214505,0.026855897903442384,0.002305322920765775,,10,0.5,2,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9986666666666667,1.0,0.968,0.9972413793103448,0.9506896551724139,0.982919540229885,0.020030912825480775,538
3.0496842861175537,0.15389588300608945,0.05549712181091308,0.001573371365512757,,10,0.5,2,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.9993333333333333,1.0,0.978,0.9965517241379309,0.9489655172413793,0.9845701149425288,0.01954710575441512,348
5.13909945487976,0.37035965734389903,0.09364218711853027,0.011325144785203028,,10,0.5,2,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.9993333333333333,1.0,0.978,0.9958620689655172,0.9472413793103449,0.9840873563218391,0.020094665116019775,438
1.2110068798065186,0.05207164786550238,0.025277137756347656,0.004409428872201893,,10,0.5,2,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9993333333333333,0.9993333333333333,0.9673333333333333,0.996551724137931,0.9482758620689655,0.9821655172413793,0.02080833090275101,625
4.002666568756103,0.19839278317276468,0.059911584854125975,0.010928779616683548,,10,0.5,2,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",1.0,1.0,0.9773333333333333,0.9958620689655172,0.9458620689655173,0.9838114942528735,0.020743563995102642,459
5.843293809890747,0.9253974302931017,0.12032380104064941,0.03675307596767625,,10,0.5,2,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9993333333333333,1.0,0.9766666666666667,0.9965517241379309,0.9458620689655173,0.9836827586206898,0.020767442022795353,470
1.4271546363830567,0.20319895283579154,0.029935550689697266,0.01040928291080788,,10,0.5,4,2,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",1.0,0.9993333333333333,0.9766666666666667,0.9944827586206896,0.9572413793103448,0.9855448275862069,0.01648555996650307,173
3.3902555465698243,0.5651670952708715,0.05988965034484863,0.017510443911613573,,10,0.5,4,2,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",1.0,0.9993333333333333,0.9753333333333333,0.9944827586206896,0.9537931034482758,0.9845885057471264,0.017814799211534352,332
5.258117532730102,0.5688395990222148,0.09683427810668946,0.013588290618105674,,10,0.5,4,2,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",1.0,0.9993333333333333,0.9766666666666667,0.9944827586206896,0.9524137931034483,0.9845793103448276,0.01817023709763952,340
1.3925339698791503,0.11700421371280653,0.0324760913848877,0.009637652708444754,,10,0.5,4,5,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",1.0,0.9993333333333333,0.9766666666666667,0.9944827586206896,0.9572413793103448,0.9855448275862069,0.01648555996650307,173
3.133919334411621,0.22676698096314157,0.0559934139251709,0.007873285945690523,,10,0.5,4,5,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",1.0,0.9993333333333333,0.9753333333333333,0.9944827586206896,0.9537931034482758,0.9845885057471264,0.017814799211534352,332
4.823604154586792,0.2724108538988958,0.07871904373168945,0.003702066305747568,,10,0.5,4,5,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",1.0,0.9993333333333333,0.9766666666666667,0.9944827586206896,0.9524137931034483,0.9845793103448276,0.01817023709763952,340
1.2962082862854003,0.12057088130628368,0.034638071060180665,0.014062286863920114,,10,0.5,4,10,200,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",1.0,0.9986666666666666,0.9766666666666667,0.9944827586206896,0.9572413793103448,0.9854114942528736,0.01637583169351649,197
2.9127989768981934,0.1192758297506115,0.05253767967224121,0.003827739082002029,,10,0.5,4,10,500,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",1.0,0.9986666666666666,0.976,0.9944827586206896,0.9524137931034483,0.984312643678161,0.018122908569956703,408
4.697343158721924,0.33015316417429685,0.07990784645080566,0.007806470070890364,,10,0.5,4,10,800,"{'class_weight': None, 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",1.0,0.9986666666666666,0.976,0.9944827586206896,0.9517241379310345,0.9841747126436781,0.018366153593860266,429
